10.97.8.89 | SUCCESS | rc=0 >>
    id     | sid  |  hid   | day | score | maxscore | lsn | fightn | winn | losen |         name          
   98643 | 8643 | 620139 |   7 |  5459 |     5475 |   0 |      0 |    3 |     8 | 兄弟齐心
   48674 | 8674 | 620139 |   7 |  5440 |     5510 |   0 |      0 |    4 |    12 | 兄弟齐心
  198626 | 8626 | 620139 |   7 |  5410 |     5520 |   0 |     17 |    3 |    57 | 兄弟齐心
   18719 | 8719 | 620139 |   7 |  5390 |     5400 |   0 |      0 |    0 |    50 | 兄弟齐心
   58462 | 7710 | 620139 |   7 |  5385 |     5385 |   1 |      0 |    3 |     5 | 兄弟齐心
   38589 | 8589 | 620139 |   7 |  5385 |     5385 |   1 |      4 |    3 |     2 | 兄弟齐心
  118306 | 8289 | 620139 |   7 |  5374 |     5398 |   0 |      0 |    3 |    21 | 兄弟齐心
   58124 | 7150 | 620139 |   7 |  5362 |     5414 |   0 |      1 |    3 |     9 | 兄弟齐心
   18679 | 8679 | 620139 |   7 |  5337 |     5481 |   0 |      0 |    3 |    29 | 兄弟齐心
   27969 | 7851 | 620139 |   7 |  5330 |     5420 |   0 |      4 |    3 |    32 | [s7813]Another
   17024 | 7028 | 620139 |   7 |  5329 |     5329 |   1 |      0 |    2 |     5 | [s6898]HydruS
  198607 | 8607 | 620139 |   7 |  5325 |     5385 |   0 |      0 |    3 |     3 | 兄弟齐心
  338101 | 8101 | 620139 |   7 |  5321 |     5321 |   3 |      0 |    3 |     0 | [s7943]CrazyDvck
 1428271 | 8271 | 620139 |   7 |  5320 |     5360 |   0 |      0 |    0 |    44 | 兄弟齐心
   98646 | 8646 | 620139 |   7 |  5318 |     5318 |   3 |      0 |    4 |    39 | 兄弟齐心
 1418271 | 8271 | 620139 |   7 |  5310 |     5310 |   0 |      0 |    0 |    44 | 兄弟齐心
  348082 | 8061 | 620139 |   7 |  5290 |     5290 |   0 |      0 |    2 |     8 | 兄弟齐心
  157547 | 7028 | 620139 |   7 |  5265 |     5265 |   0 |      0 |    2 |     2 | 兄弟齐心
 2867710 | 7710 | 620139 |   7 |  5260 |     5273 |   0 |      0 |    2 |     3 | 兄弟齐心
   58674 | 8674 | 620139 |   7 |  5260 |     5277 |   0 |      0 |    2 |     3 | 兄弟齐心
   78697 | 8697 | 620139 |   7 |  5220 |     5310 |   0 |      0 |    3 |    50 | 兄弟齐心
  208571 | 8571 | 620139 |   7 |  5220 |     5220 |   0 |      0 |    1 |     9 | 兄弟齐心
  548363 | 8363 | 620139 |   7 |  5190 |     5240 |   0 |     15 |    2 |    15 | 兄弟齐心
 2528062 | 8009 | 620139 |   7 |  5140 |     5140 |   0 |      0 |    1 |     3 | 兄弟齐心
  418255 | 8234 | 620139 |   7 |  5130 |     5180 |   0 |      0 |    1 |     8 | 兄弟齐心
 3388009 | 8009 | 620139 |   7 |  5130 |     5130 |   0 |      0 |    1 |     4 | 兄弟齐心
 1607988 | 7851 | 620139 |   7 |  5112 |     5126 |   0 |      0 |    1 |     1 | 兄弟齐心
  208701 | 8701 | 620139 |   7 |  5110 |     5220 |   0 |     27 |    1 |    42 | 兄弟齐心
  157347 | 7240 | 620139 |   7 |  5105 |     5105 |   1 |      0 |    1 |     0 | [s7193]GUNUNGHUAKO
   18701 | 8701 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | 兄弟齐心
 1127240 | 7240 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
  568271 | 8271 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | [s8110]Darkness
 3297391 | 7391 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
 1077033 | 7028 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
  118571 | 8571 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | 兄弟齐心
  418271 | 8271 | 620139 |   7 |  5088 |     5104 |   0 |      0 |    1 |     1 | 兄弟齐心
  148519 | 8497 | 620139 |   7 |  5080 |     5120 |   0 |      0 |    1 |    11 | 兄弟齐心
 1868062 | 8009 | 620139 |   7 |  5080 |     5100 |   0 |      0 |    1 |     1 | 兄弟齐心
   18666 | 8666 | 620139 |   7 |  5054 |     5060 |   0 |      0 |    0 |    19 | 兄弟齐心
   58537 | 8537 | 620139 |   7 |  5050 |     5080 |   0 |      0 |    1 |     2 | 兄弟齐心
 1937614 | 7391 | 620139 |   7 |  5050 |     5050 |   1 |      0 |    1 |     2 | [s7525]621
   58701 | 8701 | 620139 |   7 |  5044 |     5082 |   0 |      0 |    0 |     9 | 兄弟齐心
 3498009 | 8009 | 620139 |   7 |  5040 |     5060 |   0 |      0 |    0 |    12 | 兄弟齐心
   18664 | 8664 | 620139 |   7 |  5035 |     5060 |   0 |      0 |    1 |     4 | 兄弟齐心
   58665 | 8665 | 620139 |   7 |  5016 |     5016 |   0 |      0 |    0 |     4 | 兄弟齐心
 3538009 | 8009 | 620139 |   7 |  5000 |     5000 |   0 |      0 |    0 |     4 | 兄弟齐心
 3528009 | 8009 | 620139 |   7 |  5000 |     5000 |   0 |      0 |    0 |     4 | 兄弟齐心
  268143 | 8061 | 620139 |   7 |  5000 |     5000 |   0 |      0 |    0 |     0 | [s7984]SaiGon
 1178067 | 8009 | 620139 |   7 |  4981 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1878062 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1888062 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1858062 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1437227 | 7150 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1218067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   68537 | 8537 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1348067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1428067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1408067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1228067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1388067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1458067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1338067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 2388062 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1378067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  147654 | 7028 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s7489]13
   57293 | 7150 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s7116]RUSTYROSE
 2398062 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1358067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1418067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1398067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1368067 | 8009 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   88679 | 8679 | 620139 |   7 |  4976 |     5000 |   0 |      0 |    0 |     1 | [s8527]山ar千reak
  128230 | 8234 | 620139 |   7 |  4973 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1008177 | 8177 | 620139 |   7 |  4972 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  487652 | 7391 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | [s7490]LAMPIR
  158644 | 8644 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 1238101 | 8101 | 620139 |   7 |  4970 |     5080 |   0 |      0 |    0 |    22 | [s7963]StarBack
  268588 | 8588 | 620139 |   7 |  4970 |     5000 |   0 |     18 |    1 |    26 | 兄弟齐心
 1438067 | 8009 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   98326 | 8326 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     2 | [s8167]immortal
   58679 | 8679 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   28574 | 8574 | 620139 |   7 |  4964 |     5000 |   0 |      0 |    0 |     2 | 兄弟齐心
   28628 | 8628 | 620139 |   7 |  4950 |     5000 |   0 |      0 |    0 |     2 | 兄弟齐心
   18608 | 8608 | 620139 |   7 |  4940 |     5060 |   0 |      0 |    0 |    14 | 兄弟齐心
 1848062 | 8009 | 620139 |   7 |  4940 |     5000 |   0 |      0 |    0 |     3 | 兄弟齐心
 1877240 | 7240 | 620139 |   7 |  4930 |     5000 |   0 |      0 |    0 |     3 | 兄弟齐心
  218647 | 8647 | 620139 |   7 |  4280 |     5060 |   0 |     61 |    1 |    65 | 兄弟齐心
(273 rows)
10.45.136.133 | SUCCESS | rc=0 >>
    id     | sid  |  hid   | day | score | maxscore | lsn | fightn | winn | losen |         name          
-----------+------+--------+-----+-------+----------+-----+--------+------+-------+-----------------------
    475552 |  694 | 620139 |   7 | 51262 |    51262 |  54 |     36 |  311 |    20 | [s5394]Slayers
   4005259 | 4588 | 620139 |   7 | 39386 |    39386 |  35 |     43 |  235 |    33 | [s5607]LogHorizon
 163443699 | 3659 | 620139 |   7 | 29871 |    29871 |   2 |     33 |  178 |    55 | [s3722]ROYAL
   1145260 | 4804 | 620139 |   7 | 22693 |    22693 |   1 |     10 |  100 |     4 | [s5113]Esport
     22465 |  505 | 620139 |   7 | 21433 |    21473 |   0 |     40 |  113 |    41 | [s2464]5Kingpower
   1376528 | 3659 | 620139 |   7 | 19031 |    19031 |   1 |     24 |   98 |   100 | [s6436]BTTH
     43365 | 2830 | 620139 |   7 | 18805 |    18805 |   1 |      0 |   97 |    33 | [s3347]Sense
     24776 | 4588 | 620139 |   7 | 18668 |    18676 |   0 |     28 |   90 |    29 | [s4770]SCG﷽Grind
 176073659 | 3659 | 620139 |   7 | 18603 |    18603 |   6 |     14 |   84 |    15 | [s4190]OneManArmy
     85268 | 4804 | 620139 |   7 | 18346 |    18362 |   0 |      9 |   76 |    62 | [s5129]Unity
    180141 |   12 | 620139 |   7 | 17860 |    17860 |  10 |     46 |   85 |    15 | [s356]CivilizedUnity
     62034 |    9 | 620139 |   7 | 16431 |    16431 |   0 |     20 |   81 |    57 | [s1993]Thailand
 240761931 |  505 | 620139 |   7 | 15842 |    15860 |   0 |     39 |   75 |    31 | [s1899]BatangQuiapo
   5031590 |  694 | 620139 |   7 | 15218 |    15218 |   1 |     20 |   60 |     9 | [s1556]快餐同盟
     20447 |   12 | 620139 |   7 | 15201 |    15219 |   0 |     41 |   75 |    23 | [s437]·KAMIKAZE·
    205232 | 4804 | 620139 |   7 | 14938 |    14938 |   1 |      0 |   72 |    47 | [s5095]Killer
    203197 | 2198 | 620139 |   7 | 14841 |    14841 |   0 |     25 |   66 |   115 | [s3167]BuSHiDo
    166984 | 6632 | 620139 |   7 | 14823 |    14823 |   1 |     38 |   67 |    22 | [s6853]S٠Saiya٠3
     33701 | 3428 | 620139 |   7 | 14550 |    14574 |   0 |     13 |   64 |    41 | 兄弟齐心
   2115233 | 4804 | 620139 |   7 | 14482 |    14498 |   0 |      0 |   51 |    60 | 兄弟齐心
    170741 |    9 | 620139 |   7 | 14268 |    14268 |   1 |     12 |   60 |    14 | [s707]HKT222
     77890 | 2830 | 620139 |   7 | 14240 |    14258 |   0 |      9 |   64 |    31 | [s7733]OYA
    731820 | 1164 | 620139 |   7 | 14164 |    14164 |   1 |      0 |   66 |    81 | [s1800]Akatsuki
    103189 | 2830 | 620139 |   7 | 14042 |    14042 |   0 |     10 |   60 |    46 | [s3157]StarOfLuck
 221203126 | 2830 | 620139 |   7 | 14018 |    14036 |   0 |     17 |   58 |    56 | [s3563]DarkPhoeniX
    624134 | 3659 | 620139 |   7 | 14013 |    14013 |  22 |      0 |   51 |     1 | [s3967]WinterWarriors
 170453428 | 3428 | 620139 |   7 | 13925 |    13925 |   2 |     16 |   61 |    42 | 兄弟齐心
    486310 | 3659 | 620139 |   7 | 13910 |    13910 |   1 |     15 |   57 |    14 | [s6149]Slot、Machine
    180890 |  505 | 620139 |   7 | 13822 |    13822 |   2 |     35 |   59 |    25 | [s871]蜡笔小新
 522930694 |  694 | 620139 |   7 | 13598 |    13598 |  13 |      0 |   53 |     6 | 兄弟齐心
    217818 | 3427 | 620139 |   7 | 12967 |    12967 |   2 |     12 |   56 |    26 | [s7664]Best﷽Friends
     74462 | 4236 | 620139 |   7 | 12520 |    12536 |   0 |      9 |   48 |    12 | [s4400]ZeroGravity
    514952 | 4588 | 620139 |   7 | 11937 |    11937 |   4 |     19 |   49 |    32 | [s4487]NoMercy
     36764 | 6632 | 620139 |   7 | 11766 |    11766 |   2 |     11 |   48 |    40 | [s6676]PRIVILEGE
    110540 |    9 | 620139 |   7 | 11618 |    11618 |   0 |     10 |   44 |    25 | [s532]Bombazon
    236292 | 3659 | 620139 |   7 | 11295 |    11315 |   0 |     11 |   37 |    34 | [s6119]Basic
 177263659 | 3659 | 620139 |   7 | 11266 |    11266 |   5 |     43 |   44 |    29 | [s4180]Euphoria
 176703659 | 3659 | 620139 |   7 | 11003 |    11027 |   0 |     14 |   39 |    45 | [s4182]o0GHOST0o
    645225 | 4804 | 620139 |   7 | 10968 |    10994 |   0 |      0 |   33 |    56 | 兄弟齐心
    331164 | 1164 | 620139 |   7 | 10956 |    10956 |   0 |     30 |   38 |    30 | [s1087]FreedoM
    752971 | 2830 | 620139 |   7 | 10739 |    10761 |   0 |     17 |   39 |    62 | [s6964]Skuy·geLud
    404134 | 3659 | 620139 |   7 | 10728 |    10750 |   0 |      1 |   33 |    23 | [s4110]GHOSTemperor
    435027 | 4804 | 620139 |   7 | 10727 |    10741 |   0 |      0 |   39 |     7 | [s4930]Monyet
    296668 | 6632 | 620139 |   7 | 10698 |    10724 |   0 |     32 |   39 |    25 | [s6473]Fairyyheaven
    363747 | 3428 | 620139 |   7 | 10695 |    10695 |   0 |     10 |   43 |    29 | 兄弟齐心
 144844588 | 4588 | 620139 |   7 | 10584 |    10584 |   2 |     10 |   36 |    36 | 兄弟齐心
 348480505 |  505 | 620139 |   7 | 10568 |    10568 |   0 |      0 |   37 |    22 | 兄弟齐心
     26732 | 6632 | 620139 |   7 | 10500 |    10500 |   6 |     23 |   38 |    12 | [s6522]OppsSorry入
    404104 | 3659 | 620139 |   7 | 10482 |    10482 |  23 |      0 |   35 |     4 | [s4062]LEGION
    165353 | 4804 | 620139 |   7 | 10458 |    10458 |   1 |     10 |   34 |    35 | 兄弟齐心
    144610 |   12 | 620139 |   7 | 10431 |    10444 |   0 |      5 |   37 |    31 | [s4435]Warlordsph
    751401 |    9 | 620139 |   7 | 10420 |    10428 |   0 |      0 |   37 |    30 | [s1387]r9
    673344 | 2830 | 620139 |   7 | 10413 |    10413 |   2 |      0 |   38 |    11 | [s3546]Unity
     50127 |    9 | 620139 |   7 | 10403 |    10403 |   7 |      0 |   38 |    21 | [s122]Invincible
 176843659 | 3659 | 620139 |   7 | 10392 |    10630 |   0 |      0 |   39 |    86 | 兄弟齐心
    127796 | 3427 | 620139 |   7 | 10356 |    10356 |   1 |     16 |   38 |    55 | 兄弟齐心
 172084238 |   12 | 620139 |   7 | 10257 |    10270 |   0 |     11 |   34 |    42 | [s4463]R80L
   2566163 | 3659 | 620139 |   7 | 10162 |    10162 |   4 |     47 |   38 |    16 | [s6005]vuilachinh
     20536 |  505 | 620139 |   7 | 10161 |    10161 |   8 |     21 |   33 |    10 | [s520]McSpicy
     35364 | 4588 | 620139 |   7 |  9938 |    10004 |   0 |     33 |   35 |    35 | [s5268]BloodOrchid
     50064 |   12 | 620139 |   7 |  9829 |     9829 |   6 |      0 |   31 |     7 | [s381]HeadHunter
    824133 | 3659 | 620139 |   7 |  9804 |     9804 |   0 |     10 |   32 |    39 | 兄弟齐心
     51617 |  505 | 620139 |   7 |  9765 |     9765 |   1 |     31 |   32 |    25 | [s1583]7DendamSetan
     63425 | 2830 | 620139 |   7 |  9650 |     9660 |   0 |     11 |   29 |    53 | [s3340]Homies
    774472 |   12 | 620139 |   7 |  9609 |     9657 |   0 |      0 |   30 |    19 | [s4347]DRINKmoder8Ly
  68944802 | 4588 | 620139 |   7 |  9563 |     9571 |   0 |     16 |   30 |    24 | [s4919]PoisoninG
     65377 | 4804 | 620139 |   7 |  9526 |     9526 |   0 |     30 |   30 |    18 | [s5188]bros4sea
    161951 |  694 | 620139 |   7 |  9414 |     9414 |   4 |     22 |   30 |    12 | [s2237]BBBBBBB
   1725635 | 4588 | 620139 |   7 |  9362 |     9362 |   0 |     20 |   31 |    41 | [s5491]NOMETA
    385551 | 4588 | 620139 |   7 |  9322 |     9334 |   0 |     12 |   28 |    51 | [s5435]Zodiac
 523680694 |  694 | 620139 |   7 |  9065 |     9065 |   1 |      0 |   27 |    33 | [s1237]SoloLeveling
     23729 | 3428 | 620139 |   7 |  9055 |     9068 |   0 |      8 |   31 |    24 | [s3703]fearless
 309511579 |  505 | 620139 |   7 |  9040 |     9040 |   0 |     10 |   27 |    49 | 兄弟齐心
 175913993 | 3659 | 620139 |   7 |  8991 |     8991 |   0 |     15 |   23 |    60 | 兄弟齐心
    216333 | 3427 | 620139 |   7 |  8971 |     8971 |   1 |     50 |   31 |    42 | [s6191]PejuangJanda
    862834 | 2198 | 620139 |   7 |  8730 |     8730 |   0 |      7 |   26 |    29 | [s2778]CarpeTenebris
 520641169 |  694 | 620139 |   7 |  8666 |     8666 |   0 |     15 |   21 |    85 | [s1933]jersyboys
    187912 | 2830 | 620139 |   7 |  8627 |     8627 |   0 |      7 |   25 |    34 | [s7759]fakebr
    227801 | 3427 | 620139 |   7 |  8519 |     8528 |   0 |      0 |   25 |    14 | [s7642]DEZTROYER
    524711 | 4588 | 620139 |   7 |  8459 |     8482 |   0 |      3 |   23 |    41 | [s4538]FORBIDDEN
     13427 | 3427 | 620139 |   7 |  8355 |     8355 |   0 |     10 |   18 |    54 | 兄弟齐心
 348660505 |  505 | 620139 |   7 |  8336 |     8347 |   0 |     35 |   20 |    90 | 兄弟齐心
 144764588 | 4588 | 620139 |   7 |  8324 |     8324 |   0 |      0 |   21 |     5 | [s4496]RIVENDELL
     13980 | 3659 | 620139 |   7 |  8310 |     8310 |   1 |      0 |   19 |    31 | [s4016]50
    113215 | 2830 | 620139 |   7 |  8307 |     8307 |   1 |     10 |   20 |    56 | [s3173]SHOOTERS
    492654 | 2198 | 620139 |   7 |  8270 |     8279 |   0 |      0 |   23 |    27 | [s2645]unlisted
 369542833 | 2198 | 620139 |   7 |  8245 |     8245 |  19 |      0 |   19 |     1 | [s3186]TroubleMaker
    256024 | 3428 | 620139 |   7 |  8238 |     8257 |   0 |      0 |   22 |    16 | [s5879]VNteam
 215932873 | 2830 | 620139 |   7 |  8214 |     8214 |   4 |      0 |   20 |    22 | 兄弟齐心
  71384804 | 4804 | 620139 |   7 |  8200 |     8215 |   0 |      0 |   18 |    31 | 兄弟齐心
     75646 |  694 | 620139 |   7 |  8180 |     8198 |   0 |     11 |   19 |    56 | 兄弟齐心
    363428 | 3428 | 620139 |   7 |  8173 |     8173 |   0 |      0 |   22 |    21 | [s3408]LetsRock
    291332 |  505 | 620139 |   7 |  8139 |     8157 |   0 |      0 |   20 |    27 | 兄弟齐心
   2306256 | 3659 | 620139 |   7 |  8125 |     8205 |   0 |      0 |   20 |    35 | 兄弟齐心
     25281 | 4804 | 620139 |   7 |  7983 |     8103 |   0 |      0 |   18 |    30 | 兄弟齐心
    584783 | 4588 | 620139 |   7 |  7969 |     7986 |   0 |     11 |   23 |    30 | [s4634]DBZ
  70634804 | 4804 | 620139 |   7 |  7955 |     7975 |   0 |      0 |   21 |     9 | 兄弟齐心
    218055 |  694 | 620139 |   7 |  7919 |     7919 |   0 |      0 |   18 |    29 | [s7901]solocity
     33432 | 2830 | 620139 |   7 |  7903 |     7903 |   0 |      0 |   18 |    21 | [s3391]siLenT
 272310603 |  505 | 620139 |   7 |  7894 |     7905 |   0 |     24 |   19 |    16 | [s871]liloNstitch
 176093659 | 3659 | 620139 |   7 |  7869 |     7929 |   0 |      0 |   18 |    23 | 兄弟齐心
    374226 |   12 | 620139 |   7 |  7848 |     7856 |   0 |     32 |   19 |    30 | [s4284]IMMORTALS
    135258 | 4588 | 620139 |   7 |  7843 |     7847 |   0 |      0 |   20 |    28 | [s5225]BRENGOSH
  91413666 | 3428 | 620139 |   7 |  7832 |     7832 |   0 |      0 |   20 |    27 | 兄弟齐心
     22662 |  505 | 620139 |   7 |  7808 |     7808 |   5 |      0 |   18 |    21 | [s2625]KITAKITAROYAL
 354350010 |    9 | 620139 |   7 |  7777 |     7777 |   0 |     15 |   18 |    23 | [s647]SL4SHssHOLE
 175933993 | 3659 | 620139 |   7 |  7639 |     7656 |   0 |     11 |   17 |    53 | 兄弟齐心
    815039 | 4804 | 620139 |   7 |  7597 |     7597 |   0 |     14 |   19 |    12 | 兄弟齐心
     64492 |   12 | 620139 |   7 |  7531 |     7531 |   0 |      0 |   17 |    34 | 兄弟齐心
 168313662 | 3428 | 620139 |   7 |  7253 |     7264 |   0 |      0 |   15 |     7 | 兄弟齐心
     42016 |  505 | 620139 |   7 |  7000 |     7000 |   0 |     20 |   14 |    19 | [s2014]ExtremeZone
    500910 |  505 | 620139 |   7 |  6871 |     6994 |   0 |      0 |   15 |    52 | [s875]lukiranasimura
 321091931 |  505 | 620139 |   7 |  6840 |     6900 |   0 |     18 |   13 |    22 | 兄弟齐心
    116906 | 6632 | 620139 |   7 |  6675 |     6675 |   0 |      0 |   11 |     9 | [s6781]Redhairpirates
   1031449 |  505 | 620139 |   7 |  6659 |     6659 |   3 |     15 |   11 |    10 | [s1403]blackmamba
 217281164 | 1164 | 620139 |   7 |  6653 |     6833 |   0 |     40 |    9 |    64 | 兄弟齐心
   1046945 | 6632 | 620139 |   7 |  6652 |     6652 |   0 |      0 |   10 |    50 | 兄弟齐心
  13140009 |    9 | 620139 |   7 |  6633 |     6633 |   3 |      0 |   12 |     9 | [s6]1
 114553368 | 2830 | 620139 |   7 |  6600 |     6636 |   0 |      0 |    9 |    40 | 兄弟齐心
    540086 |   12 | 620139 |   7 |  6535 |     6583 |   0 |      0 |   10 |    10 | [s84]SakuraDancers
    206571 | 3659 | 620139 |   7 |  6529 |     6557 |   0 |      0 |   10 |     4 | [s6415]MinzZy
     18368 | 4804 | 620139 |   7 |  6522 |     6540 |   0 |      0 |    9 |    42 | 兄弟齐心
     15449 | 4588 | 620139 |   7 |  6499 |     6549 |   0 |      0 |   10 |     9 | [s5299]TWICE
 217221164 | 1164 | 620139 |   7 |  6400 |     6420 |   0 |      8 |   11 |    30 | 兄弟齐心
   2236256 | 3659 | 620139 |   7 |  6386 |     6405 |   0 |      0 |    8 |    33 | 兄弟齐心
    363980 | 3659 | 620139 |   7 |  6385 |     6385 |   1 |      0 |   10 |    24 | [s4016]BabyShark
     67933 | 2830 | 620139 |   7 |  6385 |     6385 |   0 |      0 |    9 |    21 | [s7775]AngeL
   2316256 | 3659 | 620139 |   7 |  6333 |     6333 |   0 |      0 |    8 |    20 | 兄弟齐心
    225036 | 4588 | 620139 |   7 |  6325 |     6385 |   0 |     18 |   11 |     9 | [s4925]starlight
    334897 | 4804 | 620139 |   7 |  6300 |     6300 |   0 |      0 |    8 |    22 | [s4747]GoodFriends
 176353659 | 3659 | 620139 |   7 |  6300 |     6340 |   0 |      0 |    8 |    47 | 兄弟齐心
     83701 | 3428 | 620139 |   7 |  6260 |     6350 |   0 |      0 |    9 |     9 | [s3609]JAV
 161373417 | 3428 | 620139 |   7 |  6250 |     6280 |   0 |      8 |   10 |    49 | 兄弟齐心
    713499 | 3428 | 620139 |   7 |  6245 |     6245 |   4 |      0 |    8 |     2 | [s3429]Rebels
   3135233 | 4804 | 620139 |   7 |  6180 |     6220 |   0 |      0 |    9 |    20 | 兄弟齐心
   3155233 | 4804 | 620139 |   7 |  6145 |     6145 |   0 |      0 |    8 |    16 | 兄弟齐心
  71504804 | 4804 | 620139 |   7 |  6140 |     6200 |   0 |      0 |    8 |    22 | 兄弟齐心
    165193 | 4804 | 620139 |   7 |  6122 |     6122 |   0 |      0 |    6 |     5 | [s5072]PowerRangerS
 171883428 | 3428 | 620139 |   7 |  6120 |     6120 |   0 |      0 |    8 |    24 | [s3416]SSR
 144744588 | 4588 | 620139 |   7 |  6100 |     6125 |   0 |     16 |    8 |    10 | [s4496]IfOnly
    266901 | 6632 | 620139 |   7 |  6096 |     6096 |   0 |      4 |    8 |    18 | [s6745]NoMetAsu
   3916756 | 6632 | 620139 |   7 |  6082 |     6082 |   7 |      0 |    7 |     0 | 兄弟齐心
    372114 |  694 | 620139 |   7 |  6054 |     6054 |   7 |      0 |    7 |     0 | [s2110]TopSecret
   3324933 | 4588 | 620139 |   7 |  6035 |     6055 |   0 |     13 |    7 |    11 | 兄弟齐心
     18325 | 2198 | 620139 |   7 |  6031 |     6054 |   0 |      8 |    7 |     1 | [s8171]么llianxe
     55478 | 4588 | 620139 |   7 |  6021 |     6021 |   1 |     18 |    7 |    11 | [s5376]RAKYATJELATA
    276776 | 6632 | 620139 |   7 |  6012 |     6072 |   0 |     24 |    7 |    18 | 兄弟齐心
    160389 |   12 | 620139 |   7 |  6008 |     6008 |   2 |      5 |    6 |     8 | [s381]KAKILANGGAR
     68339 | 4804 | 620139 |   7 |  6008 |     6008 |   0 |     10 |    5 |    27 | 兄弟齐心
    623675 | 3428 | 620139 |   7 |  5925 |     5925 |   1 |      6 |    9 |    49 | 兄弟齐心
    645656 | 4588 | 620139 |   7 |  5850 |     5920 |   0 |     24 |    8 |    39 | [s5531]CelestialBeing
 524070694 |  694 | 620139 |   7 |  5728 |     5782 |   0 |     41 |    7 |    37 | 兄弟齐心
    140023 |   12 | 620139 |   7 |  5692 |     5692 |   4 |      0 |    5 |     1 | [s18]MoFo4ever
     92659 | 2198 | 620139 |   7 |  5659 |     5659 |   0 |      0 |    4 |    13 | [s2617]STAR8Esports
 177603659 | 3659 | 620139 |   7 |  5635 |     5645 |   0 |      0 |    7 |    55 | 兄弟齐心
 172023428 | 3428 | 620139 |   7 |  5622 |     5622 |   0 |      0 |    3 |    15 | 兄弟齐心
    782378 |  505 | 620139 |   7 |  5540 |     5540 |   0 |      0 |    3 |     8 | [s2337]tony
     13087 | 2198 | 620139 |   7 |  5517 |     5517 |   1 |      0 |    4 |     2 | [s3050]［۴虎ة］
   1246726 | 6632 | 620139 |   7 |  5516 |     5516 |   0 |      0 |    3 |    11 | 兄弟齐心
 211081453 |  505 | 620139 |   7 |  5477 |     5500 |   0 |      0 |    3 |     3 | [s1497]suraziwadee
     52972 | 2830 | 620139 |   7 |  5446 |     5446 |   1 |      0 |    4 |    21 | [s2866]dummyGang
 220272766 | 2198 | 620139 |   7 |  5429 |     5429 |   0 |      0 |    3 |     1 | [s2928]九皇爷。
